Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M,Target,Predict Target
302.5,310.5,1507,40.2,201,0,0,1,0,0
298.5301119624438,310.1476479792794,1332,70.64396805698176,28,0,1,0,1,1
295.6,306.2,1424,42.5,58,0,1,0,0,0
303.7568685814223,312.9984020888244,1515,35.67236466487666,205,0,1,0,1,1
303.6,313.0,1617,30.9,122,0,1,0,0,0
299.2,310.3,1551,44.8,18,0,0,1,0,0
302.6212023768048,312.27879762319526,1453,54.22753582627214,244,0,0,0,1,1
298.5,309.2,1568,40.6,39,1,0,0,0,0
303.07439723997896,311.51119740233315,1365,49.07678798579088,88,0,1,0,1,1
300.4,310.4,1486,46.3,48,0,1,0,0,0
298.2,307.9,1462,45.5,171,1,0,0,0,0
301.30388420786204,309.81990350655167,1348,60.55242457117263,110,0,0,0,1,1
300.9,311.0,1316,56.5,120,0,1,0,0,0
303.5,311.6,1573,34.0,134,0,0,1,0,0
295.7,306.3,1712,28.5,43,0,0,1,0,0
300.60995788967045,310.151037117247,1329,49.41327979305933,207,0,1,0,1,1
298.9,308.5,1467,44.7,136,0,1,0,0,0
303.1,311.1,1854,22.6,19,0,1,0,0,0
302.13871312605886,310.6099319250318,1274,69.24616206983275,114,0,0,1,1,1
302.4677846826793,310.36565908090887,1354,51.40335404803785,35,0,1,0,1,1
297.2,308.2,1678,28.1,133,0,0,1,0,0
299.4,308.6,1492,40.5,181,0,1,0,0,0
303.0250264901065,312.0230850738789,1367,54.33462761081836,115,0,0,0,1,1
302.1,310.0,1531,38.0,161,0,0,1,0,0
302.3117800794511,310.76767011917667,1347,47.46740876850754,141,0,0,0,1,1
302.93765547737803,311.0321690228794,1350,49.75087749871306,189,0,0,0,1,1
299.1,310.4,1450,40.9,85,0,1,0,0,0
303.7,312.7,1572,37.2,192,0,1,0,0,0
303.9,313.2,1680,29.1,201,1,0,0,0,0
302.9822547180673,311.2979819188726,1360,45.42136399597351,64,0,0,0,1,1
300.6,309.5,1471,49.6,29,0,1,0,0,0
298.9,308.2,1328,49.2,11,0,0,1,0,0
302.46366778896095,310.8636677889609,1330,50.78131537662488,110,0,0,0,1,1
299.43510403853355,308.624935560012,1373,61.34941536734402,30,0,0,0,1,1
300.7,312.0,1401,51.1,50,0,1,0,0,0
298.6,309.5,1483,43.2,92,0,1,0,0,0
300.35006490783854,310.06129381279106,1379,57.15376460426368,203,0,1,0,1,1
299.53927390036966,308.63927390036963,1541,37.48349835169864,203,0,0,0,1,1
302.0347603874651,311.6478083099721,1285,68.27390415498604,3,0,1,0,1,1
302.9023931200694,311.087192590844,1335,53.876844454936254,173,0,0,0,1,1
299.1,310.4,1369,54.5,104,1,0,0,0,0
301.7,311.1,1618,36.7,115,0,0,1,0,0
295.9,306.5,1594,33.2,55,1,0,0,0,0
298.1,308.0,1570,35.3,159,1,0,0,0,0
303.5,312.1,1674,30.8,0,0,1,0,0,0
299.62448220514665,309.5702450403353,1279,69.04896441029338,67,0,1,0,1,1
297.1,308.5,1712,32.1,48,0,1,0,0,0
298.3936160296556,309.39212110512614,1292,61.69850507547057,200,0,0,0,1,1
300.3,309.4,1470,33.5,148,0,1,0,0,0
299.1,310.6,1380,44.7,170,0,1,0,0,0
300.4,310.5,1500,43.0,9,0,0,1,0,0
301.4,310.9,1440,45.4,177,0,1,0,0,0
302.4698676381743,311.4277042434302,1441,57.558831546335,174,0,1,0,1,1
302.0833419195454,311.2988928957878,1333,65.60226572569647,204,0,1,0,1,1
299.8423052681844,310.23622750586594,1432,46.04056876466487,33,0,0,0,1,1
300.0,309.7,1586,37.8,103,0,1,0,0,0
301.9,310.3,1972,21.3,67,0,1,0,0,0
302.4,310.3,1375,52.28036120633941,163,0,0,0,1,1
297.3,308.1,1458,45.7,202,0,1,0,0,0
300.7,310.9,1468,41.8,112,0,0,1,0,0
303.47895272646923,311.8263175754897,1320,51.37371635881547,68,0,0,0,1,1
303.6,311.8,1222,66.8,148,0,1,0,1,1
302.3242262056494,310.9220238233176,1378,49.13041656045444,34,0,1,0,1,1
300.2000610960542,309.7769559747984,1398,60.0924204850231,191,0,1,0,1,1
299.472827333136,308.99726494235864,1312,70.06510765474376,59,0,1,0,1,1
302.9421600064744,311.24957713730765,1361,48.128822797948416,107,0,0,0,1,1
299.537224543765,309.77942558797406,1293,69.52287075729417,146,0,1,0,1,1
300.1,311.4,1660,31.4,38,0,1,0,0,0
301.55753968728845,310.05753968728845,1267,63.55341268796539,20,0,1,0,1,1
299.25721674051664,309.0223422082703,1380,62.48664639339946,51,0,0,0,1,1
302.21578991355824,310.6157899135582,1333,54.74736138306864,110,0,0,0,1,1
303.1384948088454,311.35774221326807,1336,53.40839098575245,174,0,1,0,1,1
302.21726776222647,310.54716454543825,1284,68.88969034963529,106,0,0,0,1,1
301.9,310.6,1260,65.9,29,0,0,1,0,1
298.4,307.9,1544,35.9,132,0,1,0,0,0
303.2019931318151,311.44798778989355,1314,51.58202365708129,72,0,0,0,1,1
299.8909798710415,311.0524180276884,1230,64.7496740091025,209,0,1,0,1,1
302.0,310.5,1635,39.8,99,0,1,0,0,0
296.1440662936319,306.59872743582923,1369,55.87203314681594,215,0,1,0,1,1
300.0199744049555,311.2666422904338,2722,9.27998903069522,142,0,0,0,1,1
301.0,310.9,1740,28.9,129,0,1,0,0,0
302.7472112672571,310.5849802810628,1350,42.678129570982655,9,0,1,0,1,1
301.11814919951223,310.98702664203995,2607,12.3498543513969,14,0,1,0,1,1
298.42829965432355,308.82815276494927,1362,51.183723847976346,213,0,0,0,1,1
301.2,310.5,1505,43.6,78,1,0,0,0,0
303.00416120634014,311.84063728573466,1249,62.38459204797954,229,0,0,0,1,1
300.03331479418,309.98580100818424,1415,60.9780110287966,121,0,0,0,1,1
302.3485168052422,310.37740508944535,1301,63.783337868476536,223,0,1,0,1,1
297.3,308.7,1466,38.4,27,0,0,1,0,0
302.85252297037937,310.6132194060753,2673,10.937739802025108,81,0,0,1,1,1
298.2,308.4,1666,34.6,74,0,1,0,0,0
299.9507308375405,309.32249324338665,1510,32.12950376615518,207,0,1,0,1,1
302.4586740648335,311.4508932044862,1528,36.99821359102761,208,0,1,0,1,1
297.2,308.5,1604,40.7,158,0,0,1,0,0
299.2,310.5,1705,29.5,95,0,1,0,0,0
303.8,312.6,1527,41.9,159,0,0,1,0,0
302.0589863759999,310.59873296999984,1372,52.31647139000191,127,0,0,0,1,1
302.33584505074504,310.6849296955299,1377,49.48837880587598,165,0,0,0,1,1
300.43475544540325,310.7269180873289,1291,67.54940482968924,6,0,1,0,1,1
301.7,310.5,1724,33.0,171,0,0,1,0,0
298.1,307.9,1569,37.0,29,0,0,1,0,0
299.1336280420473,308.7407078443684,1329,69.34690352054754,176,0,0,0,1,1
300.4,311.5,1750,27.3,116,0,0,1,0,0
301.7,311.2,1413,42.6,79,0,0,1,0,0
301.24031709952385,311.3250381611387,1268,62.34205524169798,197,0,1,0,1,1
298.3,309.6,1531,40.1,81,0,0,1,0,0
298.53661629158285,308.7,1424,61.00055584148225,121,0,0,0,1,1
297.6,308.8,1453,39.7,69,0,0,1,0,0
302.3906059095606,311.2790042211147,1519,39.02431504183631,218,0,1,0,1,1
298.4519278222911,309.44551819859663,1385,46.62368599657311,202,0,1,0,1,1
298.8832490945606,310.0562729903168,2247,16.564177407292203,219,0,0,0,1,1
297.6,308.3,1438,47.8,84,0,1,0,0,0
301.8350556217999,310.75876390545,1381,50.91854141825049,224,0,1,0,1,1
299.3,310.4,1365,53.9,171,0,1,0,0,0
303.33108415598883,311.5155420779944,1371,47.17566337604478,60,0,0,0,1,1
299.9,310.4,1419,45.7,178,0,1,0,0,0
297.8104443904206,308.7346221465889,2580,12.582688926705565,119,0,1,0,1,1
302.0645772824023,311.33983021105814,1529,37.42745667538605,207,0,1,0,1,1
299.3,310.2,1495,49.2,16,0,1,0,0,0
302.2,310.9,1415,48.4,185,1,0,0,0,0
298.1,307.9,1303,53.9,52,0,0,1,0,0
297.5,308.7,1429,44.3,201,0,1,0,0,0
301.92813544037926,310.8640677201896,1378,52.866440181232576,212,0,1,0,1,1
301.01658420622573,310.9791460515564,1356,63.17436318676995,65,0,1,0,1,1
298.1,307.8,1316,57.2,191,0,0,1,0,0
300.3188843307172,310.8622313385656,2608,12.335836751962102,38,0,1,0,1,1
303.41547761972447,312.0105199225527,1244,56.072430401450646,221,0,1,0,1,1
303.62256114915795,311.8741870497193,1327,52.23536689494762,66,0,0,0,1,1
301.78541532219833,310.73962806786454,1331,54.28152244059216,201,0,0,0,1,1
301.31333395396007,309.9,1310,62.00610712875622,194,0,1,0,1,1
298.3696484798912,309.0609424199048,2540,12.963059089979602,138,0,1,0,1,1
302.2,310.6,1346,47.5,109,0,1,0,1,1
297.9812990571937,308.5775662825604,1457,57.24068659823659,207,0,0,0,1,1
303.0,311.2365127852576,1338,51.949332416696336,170,0,0,0,1,1
297.6,308.9,1433,43.2,206,0,0,1,0,0
302.5,310.4,1488,48.4,134,0,1,0,0,0
302.82681353827894,311.0814508306232,1333,52.27217624593472,162,0,1,0,1,1
300.6029233483767,311.13401544795454,1228,66.2029233483767,201,0,0,0,1,1
301.6,310.8,1535,35.4,148,0,1,0,0,0
301.9,311.4,1465,39.9,153,0,0,1,0,0
301.7,310.5,1399,53.2,174,0,1,0,0,0
297.6541175817773,308.32716976944204,1615,35.33318536192881,217,0,0,0,1,1
301.89028581383127,311.02759199316347,1269,63.96775631080858,184,0,1,0,1,1
303.2,311.4,1350,53.05368082351232,8,0,1,0,1,1
303.2769226918169,311.7307689857017,2664,11.34615379714033,72,0,0,1,1,1
298.4,309.1,1525,39.3,86,0,0,1,0,0
303.4,311.7431377721387,1295,54.01767964473944,52,0,1,0,1,1
302.6665143228751,310.6598171874502,1368,47.77458255242374,11,0,0,0,1,1
303.6,313.0,1593,31.6,52,0,1,0,0,0
304.3,313.3,1775,24.9,39,0,1,0,0,0
301.7174512567988,310.812629145564,1266,67.66601608047256,201,0,1,0,1,1
303.2011529183308,311.40230583666147,1323,54.23919922324565,227,0,1,0,1,1
296.9,308.3,1555,38.2,175,0,1,0,0,0
302.4587671113436,311.7900773192252,1509,33.747591684737834,206,0,1,0,1,1
300.33528949759665,309.81098070016026,1378,54.36471050240336,206,0,1,0,1,1
300.7,310.2,1639,31.4,48,0,1,0,0,0
299.0,308.9,1511,35.9,16,0,1,0,0,0
300.3329685926018,309.7093258074124,1322,72.62342394075046,158,0,0,0,1,1
297.4,308.5,1471,43.9,45,0,1,0,0,0
298.071960436,308.487841744,1352,55.273938636000544,205,0,1,0,1,1
301.8229605988615,310.7409868662872,1710,30.020814834992493,211,0,0,0,1,1
301.0,310.7,1455,46.1,103,0,0,1,0,0
300.2,311.5,1515,36.8,27,1,0,0,0,0
300.0,310.5,1517,42.2,186,0,1,0,0,0
303.7,312.7,1532,42.7,194,0,0,1,0,0
303.2452962988429,311.7290592597686,1223,67.29658518161993,161,0,0,0,1,1
297.7,309.0,1507,38.2,94,0,1,0,0,0
301.566333792483,310.87459377590426,1457,59.1088862572532,155,0,0,0,1,1
297.2,308.3,1453,45.8,105,1,0,0,0,0
301.9,310.7,1429,51.0,76,0,1,0,0,0
300.02901235731645,311.09001123392403,1990,21.583950570734324,215,0,0,0,1,1
302.3,310.9,1720,28.1,178,0,1,0,0,0
302.3,311.5,1316,47.2,4,0,0,1,0,0
298.2,309.0,1353,50.3,150,0,0,1,0,0
299.3,308.6,1314,48.2,65,0,1,0,0,0
297.86409069110414,309.1640906911041,2831,5.623211452719362,125,0,1,0,1,1
302.80352136372926,310.98071531478536,1335,54.51570811128804,174,0,0,0,1,1
302.3231583811173,310.66157919055865,1356,52.34106819575421,157,0,1,0,1,1
300.3,311.5,1445,47.3,40,0,0,1,0,0
302.23946368644994,310.48842905084007,1325,60.02046033056936,89,0,0,0,1,1
297.6985392800377,308.06448466347496,2719,9.355071674485362,15,0,0,0,1,1
299.1,308.4,1426,47.9,67,0,1,0,0,0
296.3580520094488,307.22902600472435,1318,68.18117479315958,23,0,0,0,1,1
301.72956724725526,311.29642195118413,1232,65.07344668977406,168,0,1,0,1,1
302.5529502924927,310.411783950818,1326,59.14128687574537,54,0,1,0,1,1
301.8317770995839,310.3201882446047,1324,48.74467618402214,78,0,1,0,1,1
303.1016402635525,312.39803168373703,1404,61.44521519734754,126,0,0,0,1,1
302.2,311.4,1609,32.1,41,0,1,0,0,0
300.6,309.4,1452,39.4,78,0,0,1,0,0
302.6,312.2,1520,43.0,208,0,1,0,0,0
302.9008029417556,311.0814452951601,1312,54.17573765841024,40,0,1,0,1,1
303.0,312.5,1524,42.1,76,0,0,1,0,0
297.6,309.2,1611,33.1,155,0,1,0,0,0
297.0,307.9,1635,31.6,147,0,1,0,0,0
301.5,310.6,1424,47.0,26,0,0,1,0,0
300.5,309.8,1324,72.8,159,1,0,0,1,0
298.07188785593803,308.4019960382673,1325,74.7130580528973,168,0,0,0,1,1
298.9,310.2,1533,42.8,138,0,1,0,0,0
300.4,311.8,1405,47.9,58,0,1,0,0,0
302.6,310.2,1563,39.0,97,0,0,1,0,0
299.3,309.2,1465,41.5,127,0,1,0,0,0
304.36660561016373,313.66356975654224,1509,35.03491231664699,205,0,1,0,1,1
302.48639988920223,311.40059990305195,1442,59.91005010733535,167,0,1,0,1,1
299.7,309.1,1483,41.1,208,0,1,0,0,1
302.6556655887084,311.5658049267466,1526,36.76839014650688,210,0,1,0,1,1
302.999599560613,312.3799924569868,1420,48.69137890881501,215,0,0,0,1,1
297.6,309.1,1394,50.0,62,0,1,0,0,0
301.41577775966994,310.5617968134974,1316,63.69580001629708,37,0,0,0,1,1
297.4,308.2,1536,34.6,4,0,0,1,0,0
302.3699823825086,310.85497357376295,1348,46.44520260115078,149,0,1,0,1,1
298.14347051006195,308.2874820183304,1364,52.72153668260587,217,0,0,0,1,1
298.3342298639581,309.2786063350262,1336,55.99303167513095,206,0,1,0,1,1
302.52583316846625,310.9258331684662,1356,55.42034773056237,100,0,0,0,1,1
297.9,307.7,1353,50.7,13,0,1,0,0,0
303.4,311.7569399108046,1360,47.9719139347103,196,0,0,0,1,1
298.2,308.3,1589,33.2,94,0,1,0,0,0
302.8762164465284,311.07306348530216,1338,51.84639965915297,164,0,0,0,1,1
302.7,310.8,1555,36.1,35,0,0,1,0,0
298.8,310.0,1295,52.7,74,0,0,1,0,0
300.5,312.0,1263,60.8,146,0,0,1,0,0
299.3,308.9,1258,69.4,119,0,1,0,1,1
298.5,309.3,1551,34.7,121,0,0,1,0,0
300.4845842904276,309.7918104042897,1662,29.130349678220583,145,0,1,0,1,1
304.0,313.1,1466,39.5,83,0,0,1,0,0
301.2,310.7,1951,21.3,44,0,1,0,0,0
298.5,309.6,1438,44.5,124,0,0,1,0,0
298.4,309.6,1479,37.8,144,0,1,0,0,0
298.63505561445527,309.1364290548844,1339,60.42302156894401,205,0,0,0,1,1
297.6,309.4,1326,49.8,199,0,1,0,0,0
303.2,311.5,1513,37.9,0,0,1,0,0,0
298.2273702525184,308.2424567508395,1425,63.22069198656837,19,0,0,0,1,1
297.4245791244606,308.6056116721824,1288,61.97025813693045,204,0,1,0,1,1
299.1109523469266,309.19106729766844,2664,11.171182248410297,90,0,0,1,1,1
300.6,311.7,1432,39.2,2,0,1,0,0,0
302.6272199611586,312.36004233161646,1477,46.34994708547941,250,0,1,0,1,1
301.1,311.0,1413,46.6,30,0,0,1,0,0
303.0,312.5,1626,30.5,87,0,1,0,0,0
301.3,311.0,1582,35.6,202,0,1,0,0,0
300.9,310.7,1658,28.5,18,0,1,0,0,0
299.9,309.2,1436,52.0,107,0,1,0,0,0
297.5,308.6,1347,57.0,132,0,0,1,0,0
299.8,309.2,1678,29.8,202,0,0,1,0,1
302.9,311.0,1820,24.6,128,0,1,0,0,0
302.6,310.4,1743,26.3,191,0,1,0,0,0
303.6810440900619,312.15164727950474,2662,11.4,62,0,0,1,1,1
299.14005195201827,310.2367215049082,1352,48.95661760087164,237,0,1,0,1,1
298.3,308.1,1326,58.4,90,0,1,0,0,0
303.4272381865909,311.8817145597728,1365,51.43568433628794,199,0,1,0,1,1
297.7,307.2,1668,37.8,5,0,1,0,0,0
303.1,311.2,1626,32.3,21,0,1,0,0,0
302.3,310.8,1721,28.4,215,0,0,1,0,0
301.5495554514685,311.1707715904817,1233,59.4596422817872,218,0,1,0,1,1
302.14056709470844,310.61713924559035,1369,48.0547444624197,86,0,1,0,1,1
302.5406093004605,311.687622003793,1336,56.88762200379302,189,0,1,0,1,1
300.3,311.8,1548,33.0,16,0,1,0,0,0
300.8,312.0,1374,50.2,154,0,1,0,0,0
300.4973547910329,310.24867739551644,1659,30.5,225,0,0,0,1,1
303.317615045749,311.72859970631583,1340,47.47783273465583,209,0,0,0,1,1
296.78804647093216,306.8920309806214,1373,53.88393287532023,216,0,1,0,1,1
300.4,311.8,1442,45.1,0,0,0,1,0,0
302.60348881787974,311.56162300332284,1228,68.18604472848104,187,0,0,0,1,1
300.7,310.6,1439,41.7,184,0,0,1,0,0
297.3,308.6,1376,53.5,112,1,0,0,0,0
297.0,307.8,1683,32.3,197,0,1,0,0,0
300.59569221691214,310.6802221566588,1453,55.022649698733176,210,0,0,0,1,1
302.31792767934104,310.4256578565272,1325,60.53832268365054,89,0,0,0,1,1
300.6401999081592,311.04169921935284,1443,50.63059513243537,80,0,1,0,1,1
302.28005080557216,310.68005080557214,1356,56.59974597213935,104,0,0,0,1,1
301.91016735410443,310.41016735410443,1368,46.96023040802464,81,0,1,0,1,1
298.9,308.2,2384,15.0,19,0,1,0,0,0
302.6891904164672,310.940524585927,1276,56.45929377693419,22,0,0,0,1,1
301.54964274802666,310.3072583744776,1286,63.2018803772635,20,0,1,0,1,1
298.08867021487066,308.8836453906322,2868,4.383645390632181,129,0,1,0,1,1
300.7,311.8,1564,36.8,11,0,1,0,0,0
299.0,310.1,1375,48.9,59,0,1,0,0,0
302.02080546488963,310.5277406198528,1369,44.37225938014717,83,0,0,0,1,1
300.2,311.4,1425,44.2,84,0,1,0,0,0
297.4,308.3,1405,51.7,108,0,0,1,0,0
302.17629911976485,310.8544259914923,1707,30.40651057264396,219,0,0,1,1,1
298.65519760647896,309.0166323407328,1284,61.3124742555496,216,0,1,0,1,1
301.4,310.6,1565,36.1,110,0,0,1,0,0
301.8383093632162,310.9136885109657,1298,62.539825954214045,121,0,0,1,1,1
300.7,310.7,1428,43.4,26,1,0,0,0,0
302.66294253745406,311.109412754512,1325,55.56353609295614,4,0,0,0,1,1
302.9857287200983,311.0571659521573,1350,52.68578934451112,7,0,0,0,1,1
303.1876399984269,311.5054299975092,1362,53.56291999528066,31,0,1,0,1,1
298.8402772167798,310.13311048279337,2739,8.723554837478154,143,0,1,0,1,1
302.34708551210275,310.82062826815417,1348,46.70851661081801,151,0,1,0,1,1
302.2,311.3,1382,46.4,94,0,1,0,0,0
302.4,311.3,1503,38.2,120,0,1,0,0,0
302.29096379647746,310.87289138943225,1365,48.6801223092,129,0,0,0,1,1
299.8081115954401,309.9928183665606,1687,28.936037198480022,192,0,0,1,1,1
302.0,310.8,1609,35.2,4,0,0,1,0,0
300.8673385738837,310.77254152255887,2636,12.105202948675169,18,0,0,0,1,1
299.7,310.6,1616,35.1,142,0,1,0,0,0
296.7544371929295,307.5119275346093,2842,5.264217396172024,183,0,1,0,1,1
303.7,312.4,1525,43.9,188,0,1,0,0,0
301.4414281482565,310.6226705314716,1309,72.16006389648356,50,0,1,0,1,1
303.0192164803745,311.21921648037454,1340,51.307463685993056,173,0,1,0,1,1
302.23126767741536,311.76042684457246,1369,56.1895860117296,207,0,1,0,1,1
297.2614435116897,307.6229898857156,1365,56.43072175584485,215,0,1,0,1,1
299.0,310.4,1382,53.0,89,0,1,0,0,0
302.9296461114167,310.82224469738645,1359,50.6998786341133,61,0,0,0,1,1
302.3781570860995,311.4593856953665,1400,55.1288394039593,200,0,1,0,1,1
300.6,312.2,2174,18.5,95,0,0,1,0,0
304.0,313.2,1481,42.6,213,0,1,0,0,0
301.588337870394,310.71848121982214,1309,71.54048811181667,51,0,1,0,1,1
302.7,312.1,1543,37.5,33,0,1,0,0,0
299.8,309.2,1591,37.5,109,0,1,0,0,0
302.7,310.54581105712765,1350,46.10623936999862,8,0,0,0,1,1
303.4946312339068,311.9856832904181,1365,54.36041208157624,29,0,1,0,1,1
302.52011040924424,311.43009660808866,1442,59.87739304104469,168,0,1,0,1,1
297.5,308.5,1484,44.7,40,0,0,1,0,0
297.2,308.3,1431,43.7,46,0,0,1,0,0
299.1,308.4,1332,51.7,71,0,0,1,0,0
302.8,312.1,1487,36.6,84,0,1,0,0,0
303.29201503211107,311.67069046750913,1363,53.87604509633312,31,0,1,0,1,1
297.5,308.9,1738,24.0,195,0,1,0,0,0
299.3,308.7,1459,35.6,87,0,0,1,0,0
303.173487672215,311.5860716904253,1317,50.56023150832252,70,0,0,0,1,1
301.3812151265754,310.30626162447487,1311,66.00719158246478,44,0,1,0,1,1
299.9,310.1,1447,51.4,185,1,0,0,0,0
301.4140264109632,311.3431683068442,1452,49.21874573143302,208,0,1,0,1,1
298.7,309.9,1753,26.8,40,0,1,0,0,0
299.3650628510336,310.44867504680445,1372,53.37409334046077,228,0,1,0,1,1
301.9,309.6,1551,34.6,211,0,0,1,0,0
300.0,309.6,1587,32.6,152,0,0,1,0,0
303.0,312.7,1426,46.8,99,0,0,1,0,0
302.0,310.4494086728776,1237,58.07043364388247,84,0,0,0,1,1
302.14730650819155,311.1397788665046,2645,11.81505528337384,22,0,0,1,1,1
298.553848133551,309.7307722003265,2243,15.992316600979551,190,0,1,0,1,1
301.3,310.1,1269,56.8,195,0,1,0,1,1
299.1260285689651,309.9503630243407,1353,54.17711764198706,211,0,0,0,1,1
300.0,309.4,1499,35.7,46,0,1,0,0,0
299.8,310.0,1460,37.1,169,0,0,1,0,0
297.1,308.4,1693,29.5,100,0,1,0,0,0
300.6,310.6,1508,34.8,62,0,1,0,0,0
301.04595658858926,310.3459565885893,1427,62.27720561512838,130,0,1,0,1,1
301.2,311.1,1550,39.7,20,0,1,0,0,0
301.73366344576976,310.9831682771151,1441,44.18554428438273,208,0,1,0,1,1
301.5,310.4,1474,39.9,53,0,1,0,0,0
300.81350794092486,309.6948803884848,1264,63.820478446061024,84,0,1,0,1,1
300.7,310.6,1540,52.7,85,0,1,0,0,0
302.61702033384967,311.1906019726955,1375,50.67375478001511,32,0,1,0,1,1
302.15256832990127,310.60098373198184,1283,62.1440444743665,143,0,0,0,1,1
299.5,310.8,1507,40.2,156,0,0,1,0,0
299.0,310.3,1540,38.1,182,0,0,1,0,0
300.5,310.9,1447,46.5,137,1,0,0,0,0
302.5,310.2,1477,41.6,16,0,1,0,0,0
301.419216493331,311.3369402080028,1452,49.12947631470652,208,0,1,0,1,1
302.6,312.1,1519,38.1,178,0,1,0,0,0
300.3,309.2,1412,44.8,200,0,1,0,0,0
302.3,311.0,1428,47.9,174,0,1,0,0,0
297.3,308.3,1396,45.9,64,0,1,0,0,0
304.1,313.2,1366,46.6,35,0,1,0,0,0
299.8,310.8,1463,43.5,156,0,0,1,0,0
299.3,310.5,1281,59.8,15,0,1,0,0,0
303.4,311.81131856308934,1296,58.31306947463053,55,0,1,0,1,1
297.2722939647424,308.4003062132733,1383,62.35602449706187,97,0,0,0,1,1
302.1295492196446,310.61135234106627,1358,49.53639375715663,40,0,1,0,1,1
300.7,311.82933756635924,1335,58.018611637329926,190,0,1,0,1,1
301.0,311.6,1440,43.3,131,0,1,0,0,0
300.6,310.6,1463,45.5,196,0,0,1,0,0
302.3199367988757,310.53687932229855,1270,57.60197114615865,23,0,0,0,1,1
297.3,308.3,1519,37.7,45,0,1,0,0,0
298.1,307.6,1496,44.1,104,1,0,0,0,0
298.1663219744529,308.5659083437964,1365,53.0496897770076,219,0,1,0,1,1
299.7,310.6,1479,38.0,137,0,1,0,0,0
300.56614632934736,311.30156101195786,1562,35.09375595216852,216,0,0,0,1,1
303.2456236558549,312.4353318995786,2704,10.03671039435578,61,0,0,0,1,1
300.0,311.0,1637,33.6,181,0,1,0,0,0
300.8,309.6,1404,38.7,44,0,0,1,0,0
297.0164557866298,308.1123418399724,1362,52.421835013508336,213,0,1,0,1,1
300.1,310.4,1556,38.1,92,0,0,1,0,0
300.3,309.6,1624,32.6,175,0,1,0,0,0
299.8,309.1,1578,42.1,191,0,1,0,0,0
301.2,310.3,1451,39.7,123,0,1,0,0,0
298.2,309.3,1355,43.8,142,0,1,0,0,0
302.4,310.0,1426,46.6,102,0,1,0,0,0
302.05352163902523,309.95662964373463,1379,49.700484489148586,106,0,0,0,1,1
299.0,310.2,1690,30.7,244,0,1,0,0,0
298.4,309.3,1694,30.9,111,1,0,0,0,0
301.69759269603514,310.6,1316,66.71086516299468,78,0,0,0,1,1
300.65484401168936,311.6470935929864,1555,34.1023864459782,209,0,0,0,1,1
297.3,308.1,1615,35.4,217,0,1,0,1,1
302.2,311.4,1987,19.9,200,0,1,0,0,0
300.40265687004893,310.3522694098334,1408,54.99867156497555,232,0,0,0,1,1
301.7,311.3,1421,45.9,85,0,1,0,0,0
300.3,309.6,1509,46.6,95,0,0,1,0,0
302.6566996614586,311.2154675694436,1295,62.04231049478181,127,0,0,0,1,1
300.1,310.5,1329,57.4,99,0,0,1,0,0
299.5103497573222,309.544303528806,2518,13.125465328612822,149,0,1,0,1,1
299.3,309.0,1732,29.7,141,1,0,0,0,0
302.1643152049288,310.64823640369656,1326,58.74626637289208,89,0,0,0,1,1
299.3,308.5,1510,45.4,72,0,1,0,0,0
300.2,311.7,1286,55.1,42,0,1,0,0,0
302.7442303470057,311.1538459125747,1365,53.34999529520676,140,0,0,0,1,1
298.3,309.1,1537,43.0,123,0,1,0,0,0
300.4,309.3,1671,35.0,209,0,1,0,0,0
302.3371130971736,310.1185565485868,1322,52.31031247967738,136,0,1,0,1,1
302.7,310.7,1433,43.7,13,0,1,0,0,0
298.0,308.0,1555,37.0,111,0,0,1,0,0
298.2849615787722,307.97324274032087,1312,67.48457170560859,66,0,1,0,1,1
299.0,310.2,1516,35.3,102,0,1,0,0,0
302.6617388458621,311.2020297443677,1296,61.88609577827426,126,0,0,0,1,1
302.7,310.5,1642,30.8,195,0,1,0,0,0
300.7,310.2,1877,24.8,64,1,0,0,0,0
298.2,309.1,1411,45.8,157,0,0,1,0,0
300.79778378931906,310.21867027359144,1351,58.21645406291043,207,0,0,0,1,1
297.6598353577528,308.4113580104655,1471,40.64847734728733,219,0,1,0,1,1
300.8605954820631,310.7955516767565,1436,48.17859890545553,79,0,0,0,1,1
297.7,308.9,1575,39.9,12,0,1,0,0,0
300.7134087464005,309.58763787558325,1416,51.71340874640048,232,0,0,0,1,1
297.2678761681501,308.66787616815014,1324,54.47257008900728,205,0,0,0,1,1
301.9046096830177,310.2,1331,56.61089710945981,48,0,1,0,1,1
302.20885508079255,310.5354203231702,1377,47.438014434452185,166,0,0,0,1,1
297.6,308.6,1463,46.7,85,1,0,0,0,0
302.3475981747,310.710698631025,1341,49.72838357230002,158,0,1,0,1,1
302.3687376033134,310.2835922004142,1326,58.94301058881731,53,0,1,0,1,1
299.29329608942453,309.5729050283823,1377,52.0326815649296,217,0,1,0,1,1
295.6,306.0,1363,50.0,14,0,1,0,0,0
298.0,307.7,1487,41.3,160,0,0,1,0,0
297.3,308.1,1369,52.0,214,0,0,1,0,0
301.0,310.9,1428,45.3,47,0,1,0,0,0
301.27216822663445,311.0291261699758,1365,58.3070551353994,206,0,1,0,1,1
300.8,310.9,1457,47.7,82,0,1,0,0,0
302.8190958357413,311.2513682893112,1319,50.028643753611895,71,0,0,0,1,1
